PartitionKey,RowKey,ASIN,AcceptedQuantity,Account,Availability,BackOrdered,CaseCost,CaseCostCurrency,CaseSize,ConfirmedShipDate,ExpectedDate,ModelNumber,POID,ProductIDType,Product_Image_URL,Product_URL,QuantityOutstanding,QuantityReceived,QuantityRequested,SKU,ShipLocation,Status,Title,TotalCost,TotalCostCurrency,UnitCost,UnitCostCurrency,Vendor,WindowEnd,WindowStart,WindowType
Demo,B0114WKC46-31PA2PGN,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,31PA2PGN,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"LGB4 - Redlands, CA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/11/2021,04/04/2021,Ship window (Collect)
Demo,B0114WKC46-32GXWFAU,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,32GXWFAU,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"MEM6 - OLIVE BRANCH, MS",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/11/2021,04/04/2021,Ship window (Collect)
Demo,B0114WKC46-33NZPTTQ,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,33NZPTTQ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"MGE3 - Jefferson, GA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/11/2021,04/04/2021,Ship window (Collect)
Demo,B0114WKC46-31GF112U,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,31GF112U,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,3,B0114WKC46,"CLT3 - Concord, NC",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/23/2021,05/16/2021,Ship window (Collect)
Demo,B0114WKC46-31PQUFPA,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,31PQUFPA,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"PHX7 - Phoenix, AZ",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/23/2021,05/16/2021,Ship window (Collect)
Demo,B0114WKC46-32FNF11F,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,32FNF11F,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"ORD2 - CHANNAHON, IL",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/25/2021,04/18/2021,Ship window (Collect)
Demo,B0114WKC46-3AFYW3ZP,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3AFYW3ZP,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,4,B0114WKC46,"IND5 - Plainfield, IN",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/28/2021,03/21/2021,Ship window (Collect)
Demo,B0114WKC46-3FZ2Q1FF,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3FZ2Q1FF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,2,B0114WKC46,"RIC1 - Petersburg, VA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/23/2021,05/16/2021,Ship window (Collect)
Demo,B0114WKC46-3T2UQI1A,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3T2UQI1A,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"MDW6 - ROMEOVILLE, IL",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/25/2021,04/18/2021,Ship window (Collect)
Demo,B0114WKC46-3NBIXAWN,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3NBIXAWN,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"MDT1 - Carlisle, PA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/28/2021,03/21/2021,Ship window (Collect)
Demo,B0114WKC46-3F3GX23P,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3F3GX23P,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,2,B0114WKC46,"MKC4 - Edgerton , KS",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/09/2021,05/02/2021,Ship window (Collect)
Demo,B0114WKC46-3F2FPU3A,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3F2FPU3A,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"LGB6 - Riverside, CA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,02/28/2021,02/21/2021,Ship window (Collect)
Demo,B0114WKC46-3FZFFWRB,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3FZFFWRB,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"SCK1 - STOCKTON, CA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/23/2021,05/16/2021,Ship window (Collect)
Demo,B0114WKC46-3G1ZA1UU,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3G1ZA1UU,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,14,B0114WKC46,"CMH2 - Groveport, OH",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/11/2021,04/04/2021,Ship window (Collect)
Demo,B0114WKC46-3ZZ31U2B,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3ZZ31U2B,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,5,B0114WKC46,"SLC2 - West Jordan, UT",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/11/2021,04/04/2021,Ship window (Collect)
Demo,B0114WKC46-3Z2FZNWZ,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3Z2FZNWZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,4,B0114WKC46,"CLT3 - Concord, NC",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/28/2021,03/21/2021,Ship window (Collect)
Demo,B0114WKC46-3ZTZZYWP,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3ZTZZYWP,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,3,B0114WKC46,"MKC4 - Edgerton , KS",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/11/2021,04/04/2021,Ship window (Collect)
Demo,B0114WKC46-3NINA1PI,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3NINA1PI,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"ALB1 - Castleton, NY",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,02/28/2021,02/21/2021,Ship window (Collect)
Demo,B0114WKC46-3IZAU13Q,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3IZAU13Q,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,2,B0114WKC46,"SCK1 - STOCKTON, CA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/11/2021,04/04/2021,Ship window (Collect)
Demo,B0114WKC46-3PABNTRG,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3PABNTRG,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,5,B0114WKC46,"DCA6 - BALTIMORE, MD",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,02/28/2021,02/21/2021,Ship window (Collect)
Demo,B0114WKC46-3QZNAWGT,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3QZNAWGT,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,6,B0114WKC46,"ABE4 - Easton, PA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/09/2021,05/02/2021,Ship window (Collect)
Demo,B0114WKC46-3QPA3PPY,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3QPA3PPY,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,3,B0114WKC46,"JAX3 - Jacksonville, FL",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/14/2021,03/07/2021,Ship window (Collect)
Demo,B0114WKC46-3GUXGZ2Z,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3GUXGZ2Z,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,3,B0114WKC46,"RNO4 - Reno, NV",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/25/2021,04/18/2021,Ship window (Collect)
Demo,B0114WKC46-3TAPZ1AN,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3TAPZ1AN,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,3,B0114WKC46,"RIC1 - Petersburg, VA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,02/28/2021,02/21/2021,Ship window (Collect)
Demo,B0114WKC46-3TNTXAAF,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3TNTXAAF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"PHX7 - Phoenix, AZ",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/14/2021,03/07/2021,Ship window (Collect)
Demo,B0114WKC46-3U3AQUFQ,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3U3AQUFQ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,5,B0114WKC46,"BOS7 - Fall River, MA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,02/28/2021,02/21/2021,Ship window (Collect)
Demo,B0114WKC46-3UZ31A1Z,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3UZ31A1Z,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"TEB3 - Logan Township, NJ",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/25/2021,04/18/2021,Ship window (Collect)
Demo,B0114WKC46-3UZX3FTG,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3UZX3FTG,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,2,B0114WKC46,"TEB3 - Logan Township, NJ",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/11/2021,04/04/2021,Ship window (Collect)
Demo,B0114WKC46-3YTXA2AF,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3YTXA2AF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"MDW6 - ROMEOVILLE, IL",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/23/2021,05/16/2021,Ship window (Collect)
Demo,B0114WKC46-3P3IAGZT,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3P3IAGZT,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,4,B0114WKC46,"DET1 - Livonia, MI",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/14/2021,03/07/2021,Ship window (Collect)
Demo,B0114WKC46-3PA12IXZ,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3PA12IXZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,3,B0114WKC46,"IND5 - Plainfield, IN",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/23/2021,05/16/2021,Ship window (Collect)
Demo,B0114WKC46-3PGZ2GFP,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,3PGZ2GFP,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"PHX5 - Goodyear, AZ",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/14/2021,03/07/2021,Ship window (Collect)
Demo,B0114WKC46-122WAWGG,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,122WAWGG,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,10,B0114WKC46,"CMH2 - Groveport, OH",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/09/2021,05/02/2021,Ship window (Collect)
Demo,B0114WKC46-12PGI2UR,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,12PGI2UR,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,8,B0114WKC46,"ABE4 - Easton, PA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/14/2021,03/07/2021,Ship window (Collect)
Demo,B0114WKC46-13F22G3N,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,13F22G3N,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,3,B0114WKC46,"RIC1 - Petersburg, VA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/11/2021,04/04/2021,Ship window (Collect)
Demo,B0114WKC46-13WU22PF,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,13WU22PF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"SLC2 - West Jordan, UT",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,06/06/2021,05/30/2021,Ship window (Collect)
Demo,B0114WKC46-133PIY2A,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,133PIY2A,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,2,B0114WKC46,"BNA2 - Lebanon, TN",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/25/2021,04/18/2021,Ship window (Collect)
Demo,B0114WKC46-1AWPAGTA,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1AWPAGTA,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"TEB3 - Logan Township, NJ",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/28/2021,03/21/2021,Ship window (Collect)
Demo,B0114WKC46-1ZZXNA1A,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1ZZXNA1A,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,2,B0114WKC46,"MDW9 - Aurora, IL",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/23/2021,05/16/2021,Ship window (Collect)
Demo,B0114WKC46-1ZUZ3UAQ,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1ZUZ3UAQ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"STL4 - Edwardsville, IL",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,06/06/2021,05/30/2021,Ship window (Collect)
Demo,B0114WKC46-1UZGTU3T,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1UZGTU3T,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,3,B0114WKC46,"DET1 - Livonia, MI",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,04/11/2021,04/04/2021,Ship window (Collect)
Demo,B0114WKC46-1TBAAZUN,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1TBAAZUN,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,5,B0114WKC46,"MEM6 - OLIVE BRANCH, MS",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,02/28/2021,02/21/2021,Ship window (Collect)
Demo,B0114WKC46-1NNFFBNA,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1NNFFBNA,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"BWI4 - Clear Brook, VA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,06/06/2021,05/30/2021,Ship window (Collect)
Demo,B0114WKC46-1GFRNAZR,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1GFRNAZR,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"MDW9 - Aurora, IL",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/09/2021,05/02/2021,Ship window (Collect)
Demo,B0114WKC46-1ZFFA3ZX,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1ZFFA3ZX,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,2,B0114WKC46,"JAX3 - Jacksonville, FL",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/09/2021,05/02/2021,Ship window (Collect)
Demo,B0114WKC46-1ZZ2G3QF,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1ZZ2G3QF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,6,B0114WKC46,"SCK1 - STOCKTON, CA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/28/2021,03/21/2021,Ship window (Collect)
Demo,B0114WKC46-1ZWUPZAI,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1ZWUPZAI,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,2,B0114WKC46,"TEB3 - Logan Township, NJ",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/14/2021,03/07/2021,Ship window (Collect)
Demo,B0114WKC46-1N1FY2NN,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1N1FY2NN,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"TEB3 - Logan Township, NJ",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,05/09/2021,05/02/2021,Ship window (Collect)
Demo,B0114WKC46-1I21FAPB,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1I21FAPB,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,2,B0114WKC46,"BWI4 - Clear Brook, VA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/14/2021,03/07/2021,Ship window (Collect)
Demo,B0114WKC46-1IZAGNYZ,B0114WKC46,,Demo,Discontinued: Obsolete,NO,,,,,,OT823,1IZAGNYZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114WKC46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B0114WKC46,,,1,B0114WKC46,"PHL6 - Carlisle, PA",Closed,"Ototo Mamma Nessie Colander Spoon, Turquoise",,,50.12,,Demo,03/28/2021,03/21/2021,Ship window (Collect)
