PartitionKey,RowKey,ASIN,Account,Average_Sales_Price,Average_Sales_Price_Prior_Period,Brand,Change_in_GV_Last_Year,Change_in_Glance_View_Prior_Period,Distributor_View,LBB_Price,Model_Or_Style_Number,Occurrence,Product_Image_URL,Product_Title,Product_URL,Rep_OOS,Rep_OOS_Percent_of_Total,Rep_OOS_Prior_Period,Reporting_Range,Sales_View,Shipped_COGS,Shipped_COGS_Last_Year,Shipped_COGS_Percent_of_Total,Shipped_COGS_Prior_Period,Shipped_Units,Shipped_Units_Last_Year,Shipped_Units_Percent_of_Total,Shipped_Units_Prior_Period,Subcategory_Sales_Rank,UPC,Viewing_End,Viewing_Start
01-01-2021,B01IA9R2TY_01_2021,B01IA9R2TY,Demo,114.9,-0.025693,Joking Hazard,-0.5147058823529411,1.0625,,0.33333333333333337,JHUS0000,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01IA9R2TY&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Joking Hazard, White",https://www.amazon.com/dp/B01IA9R2TY,0,0,0,Monthly,Shipped COGS,1414,0.75,0.005418155334221826,13,14,0.75,0.0015076459185871206,13,20,772517010601,01/31/2021,01/01/2021
01-01-2021,B06WLKSR8P_01_2021,B06WLKSR8P,Demo,136.81206896551723,0.023814000000000002,Ello,-0.33663366336633666,-0.22988505747126442,,0,826-0449-040-6,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06WLKSR8P&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Ello Devon Glass Tumbler With Straw, Mint, 20 oz",https://www.amazon.com/dp/B06WLKSR8P,0,0,0,Monthly,Shipped COGS,3537.6,1.7004580152671755,0.013555350997413814,-0.558451,29,1.9,0.003122980831359035,-0.553846,4,403454992114,01/31/2021,01/01/2021
01-01-2021,B01LWUGUQ3_01_2021,B01LWUGUQ3,Demo,122.31142857142858,-0.035323,Fred & Friends,-0.33333333333333337,0.030303030303030276,,0,5188510,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01LWUGUQ3&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Fred SPIKED TEA Narwhal Tea Infuser,https://www.amazon.com/dp/B01LWUGUQ3,0.14705882352941177,0.0023180343069077423,3.852941176470588,Monthly,Shipped COGS,1548.8,2.2,0.005934681033693609,0.9393940000000001,14,2.5,0.0015076459185871206,1,18,704965932978,01/31/2021,01/01/2021
01-01-2021,B01GX71S4A_01_2021,B01GX71S4A,Demo,99.13,0.021011000000000002,Libratone,-0.24390243902439024,-0.11428571428571432,,0,LG0020000EU3002,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01GX71S4A&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Libratone Too 30W Portable Bluetooth Speaker, 360°Sound, Simple Touch Control, Streaming Online, Preset 5 Favorites, 12-Hour Playtime, Built-in Mic, IPX4 Perfect for Outdoor-Green",https://www.amazon.com/dp/B01GX71S4A,0,0,0,Monthly,Shipped COGS,72.62,0,0.0002782648093148437,-0.9375,1,0,0.00010768899418479432,-0.9375,587,65631930160,01/31/2021,01/01/2021
01-01-2021,B071J3XJ2T_01_2021,B071J3XJ2T,Demo,0,-1,SONGDU,-0.7666666666666667,-0.5483870967741935,,0,SD-9238-LEAGDBH,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B071J3XJ2T&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,SONGDU Men's Ultra-Thin Quartz Analog Date Wrist Watch with Black Leather Strap,https://www.amazon.com/dp/B071J3XJ2T,0,0,0,Monthly,Shipped COGS,0,0,0,-1,0,0,0,-1,,567582528148,01/31/2021,01/01/2021
01-01-2021,B07CZ5BP18_01_2021,B07CZ5BP18,Demo,0,-1,Gaiam,-0.6,0,,0,05-63249,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07CZ5BP18&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Gaiam Kids Stay-N-Play Children's Balance Ball - Flexible School Chair Active Classroom Desk Alternative Seating | Built-In Stay-Put Soft Stability Legs, Includes Air Pump, 45cm, Lime",https://www.amazon.com/dp/B07CZ5BP18,0,0,0,Monthly,Shipped COGS,0,0,0,-1,0,0,0,-1,,796641224691,01/31/2021,01/01/2021
01-01-2021,B001GQSK36_01_2021,B001GQSK36,Demo,97.67933333333333,-0.010355000000000001,,-0.4153846153846154,0.7272727272727273,,0,WE2X4ZC,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B001GQSK36&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Neff Unisex Daily Beanie, Warm, Slouchy, Soft Headwear, Teal, One Size",https://www.amazon.com/dp/B001GQSK36,0,0,0,Monthly,Shipped COGS,1066.73,-0.5480493839713932,0.004087488571198336,-0.44044199999999994,15,-0.4230769230769231,0.0016153349127719146,-0.285714,27,668806843223,01/31/2021,01/01/2021
01-01-2021,B08239BFBG_01_2021,B08239BFBG,Demo,0,0,Arctic Paw,-0.3,1.3333333333333335,,0,BFVB9ZH,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B08239BFBG&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Arctic Paw Beanie for Women Cable Knit Beanie with Faux Fur Pompom Ears Beige,https://www.amazon.com/dp/B08239BFBG,0,0,,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,319859775949,01/31/2021,01/01/2021
01-01-2021,B00B3L056E_01_2021,B00B3L056E,Demo,0,0,,-1,,,,ML-RED,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00B3L056E&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Vela Lanterns Moroccan Style Candle Lantern, Medium, Purple Glass",https://www.amazon.com/dp/B00B3L056E,,0,,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,128380697460,01/31/2021,01/01/2021
01-01-2021,B01GDSU4B2_01_2021,B01GDSU4B2,Demo,38.06,0,Herschel,-0.5,-0.33333333333333337,,0,VCGQAIQ,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01GDSU4B2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Herschel Strand Duffle Bag Duffel, Peacoat Floria, One Size",https://www.amazon.com/dp/B01GDSU4B2,0,0,0,Monthly,Shipped COGS,315,0,0.0012070148021781294,0.905626,9,0,0.0009692009476631488,0.5,52,82181327757,01/31/2021,01/01/2021
01-01-2021,B00NMFD9JY_01_2021,B00NMFD9JY,Demo,0,0,Feelin Good Tees,-0.4,0.2857142857142858,,0,DTMSG50,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NMFD9JY&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B00NMFD9JY,0,0,0,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,177683746458,01/31/2021,01/01/2021
01-01-2021,B00LNIAMD8_01_2021,B00LNIAMD8,Demo,0,-1,,2.666666666666667,0.375,,0,P9MRM3T,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00LNIAMD8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Fred TOP BANANA Wine Bottle Stopper,https://www.amazon.com/dp/B00LNIAMD8,0,0,0,Monthly,Shipped COGS,0,0,0,-1,0,0,0,-1,,761948947786,01/31/2021,01/01/2021
01-01-2021,B00NMGUZZE_01_2021,B00NMGUZZE,Demo,70.5,0,Feelin Good Tees,3.8,1.6666666666666665,,0,5JYJJ15,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NMGUZZE&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,https://www.amazon.com/dp/B00NMGUZZE,0,0,0,Monthly,Shipped COGS,100.05,0.8171086087904103,0.00038337089192991064,0,2,1,0.00021537798836958864,0,100,538118789784,01/31/2021,01/01/2021
01-01-2021,B01J6REN3M_01_2021,B01J6REN3M,Demo,34.69,0.023606,Feelin Good Tees,0.36363636363636365,0,,0,UN8LA4Z,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01J6REN3M&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B01J6REN3M,0.26666666666666666,0.001854427445526194,3,Monthly,Shipped COGS,41.34,0,0.00015840632356204403,-0.833333,1,0,0.00010768899418479432,-0.833333,150,927344054017,01/31/2021,01/01/2021
01-01-2021,B076MLKQKS_01_2021,B076MLKQKS,Demo,0,0,,0.2380952380952381,-0.03703703703703709,,0,MAS-CARRY-KIT,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B076MLKQKS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"W&P MAS-CARRYKIT-GT Carry on Cocktail Kit, Gin and Tonic, Travel Kit for Drinks on the Go, Craft Cocktails, TSA Approved",https://www.amazon.com/dp/B076MLKQKS,0,0,0,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,244674882494,01/31/2021,01/01/2021
01-01-2021,B01C32Y5DA_01_2021,B01C32Y5DA,Demo,0,0,,-0.5263157894736842,2,,0,Brew Cork,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01C32Y5DA&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"KeepCup 12oz Reusable Coffee Cup. Toughened Glass Cup & Natural Cork Band. 12-Ounce/Medium, Press",https://www.amazon.com/dp/B01C32Y5DA,0,0,0,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,946361321258,01/31/2021,01/01/2021
01-01-2021,B07Z8KQM63_01_2021,B07Z8KQM63,Demo,37.46,-0.092319,Arctic Paw,-0.29411764705882354,-0.07692307692307687,,0,LR3TUPZ,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07Z8KQM63&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Arctic Paw Beanie for Women Cable Knit Beanie with Faux Fur Pompom Ears Beige,https://www.amazon.com/dp/B07Z8KQM63,0,0,0,Monthly,Shipped COGS,140,0,0.0005364510231902797,0,4,0,0.0004307559767391773,0,96,963728221336,01/31/2021,01/01/2021
01-01-2021,B06XSXPDD8_01_2021,B06XSXPDD8,Demo,67.79666666666667,0,Fred & Friends,2,1.3333333333333335,,0,5202865,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XSXPDD8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Fred TWO FOR TEA Infuser and Mug Gift Set, Mr. Tea",https://www.amazon.com/dp/B06XSXPDD8,0,0,0,Monthly,Shipped COGS,324.05,6.3564131668558455,0.0012416925290343584,0,6,5,0.0006461339651087659,0,45,295180871577,01/31/2021,01/01/2021
01-01-2021,B07PYSR73D_01_2021,B07PYSR73D,Demo,0,0,SONGDU,-0.6666666666666667,-0.8,,,SD-9238-LMPD,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07PYSR73D&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,SONGDU Men's Ultra-Thin Quartz Analog Date Wrist Watch with Black Leather Strap,https://www.amazon.com/dp/B07PYSR73D,0,0,,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,563849397772,01/31/2021,01/01/2021
01-01-2021,B0017VJS0O_01_2021,B0017VJS0O,Demo,0,0,Victorinox,-0.5,-0.5,,0,0.6223.T-012,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0017VJS0O&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Victorinox Swiss Army Classic SD Pocket Knife, StayGlow",https://www.amazon.com/dp/B0017VJS0O,0,0,,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,778080654626,01/31/2021,01/01/2021
01-01-2021,B078NG26YC_01_2021,B078NG26YC,Demo,0,-1,Vela Lanterns,0.28571428571428575,1.25,,0,77TGZUK,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B078NG26YC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Vela Lanterns Moroccan Style Candle Lantern, Medium, Purple Glass",https://www.amazon.com/dp/B078NG26YC,0,0,-1,Monthly,Shipped COGS,0,0,0,-1,0,0,0,-1,,191074082408,01/31/2021,01/01/2021
01-01-2021,B01HFFXEZU_01_2021,B01HFFXEZU,Demo,0,0,Feelin Good Tees,-0.8333333333333333,-0.75,,,BD94CZ5,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01HFFXEZU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,https://www.amazon.com/dp/B01HFFXEZU,0,0,,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,529184063559,01/31/2021,01/01/2021
01-01-2021,B074VYYTVG_01_2021,B074VYYTVG,Demo,0,0,Paddywax Candles,8.5,1.7142857142857144,,,HY0503,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B074VYYTVG&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Paddywax Hygge Collection Scented Soy Wax Candle, 15-Ounce, Rosewood & Patchouli",https://www.amazon.com/dp/B074VYYTVG,1,0.008808530366249422,0,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,674794190816,01/31/2021,01/01/2021
01-01-2021,B06XCYMJ9J_01_2021,B06XCYMJ9J,Demo,56.05,0.032228,,5,0.41176470588235303,,0,FLDA002-GR-US,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XCYMJ9J&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",https://www.amazon.com/dp/B06XCYMJ9J,0,0,0,Monthly,Shipped COGS,83.1,0,0.0003184220001936589,0,2,0,0.00021537798836958864,0,112,674896521283,01/31/2021,01/01/2021
01-01-2021,B00M1224J0_01_2021,B00M1224J0,Demo,11.590000000000002,0,Palladium,-0.34782608695652173,0.15384615384615374,,0,9HCFMU0,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00M1224J0&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Palladium Men's Pallabrouse Baggy Canvas Boots, Titanium/Hi-Rise, 9",https://www.amazon.com/dp/B00M1224J0,0,0,0,Monthly,Shipped COGS,24.130000000000003,-0.8952600052087856,9.246116563986754e-05,0,3,-0.8888888888888888,0.00032306698255438296,0,235,478853369915,01/31/2021,01/01/2021
01-01-2021,B015EHZ5F8_01_2021,B015EHZ5F8,Demo,0,0,Funny Guy Mugs,-0.6,1,,,Mug-213,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B015EHZ5F8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Funny Guy Mugs Coffee Makes Me Poop Ceramic Coffee Mug, Brown, 11-Ounce",https://www.amazon.com/dp/B015EHZ5F8,1,0.000927213722763097,0,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,319339279344,01/31/2021,01/01/2021
01-01-2021,B07ZY9CFDW_01_2021,B07ZY9CFDW,Demo,60.81,0,Vela Lanterns,0,3,,0,MJL282A,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07ZY9CFDW&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Vela Lanterns Moroccan Style Candle Lantern, Medium, Purple Glass",https://www.amazon.com/dp/B07ZY9CFDW,0,0,0,Monthly,Shipped COGS,273,1.6,0.0010460794952210457,0,6,2,0.0006461339651087659,0,19,287353923191,01/31/2021,01/01/2021
01-01-2021,B017VXR4HU_01_2021,B017VXR4HU,Demo,66.80666666666667,-0.021434,Victorinox,0.14285714285714288,-0.33333333333333337,,0,FBA_53003,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B017VXR4HU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Victorinox Swiss Army Classic SD Pocket Knife, StayGlow",https://www.amazon.com/dp/B017VXR4HU,0,0,0,Monthly,Shipped COGS,2556.8,2.418181818181819,0.009797128400663624,3.177778,39,2.5454545454545454,0.004199870773206978,3.333333,4,534121577107,01/31/2021,01/01/2021
01-01-2021,B01K0C3H7U_01_2021,B01K0C3H7U,Demo,65.58,0,Feelin Good Tees,0.22727272727272727,26,,0,E7BEOGF,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01K0C3H7U&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,https://www.amazon.com/dp/B01K0C3H7U,0,0,0,Monthly,Shipped COGS,228,1,0.0008736488091955985,3,4,1,0.0004307559767391773,3,30,381593434677,01/31/2021,01/01/2021
01-01-2021,B005KTLTX8_01_2021,B005KTLTX8,Demo,138.14285714285714,-0.07774600000000001,French Bull,1.125,0.5,,0,72722,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B005KTLTX8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"French Bull 6"" Spreader Set of 4 - Melamine Dinnerware - Butter, Bagels, Cheese, Knife - Graphic",https://www.amazon.com/dp/B005KTLTX8,0,0,0,Monthly,Shipped COGS,2275,-0.6247422680412371,0.008717329126842047,-0.774752,21,-0.5882352941176471,0.0022614688778806805,-0.755814,3,62874230849,01/31/2021,01/01/2021
01-01-2021,B003PPYVA2_01_2021,B003PPYVA2,Demo,0,0,NEFF,0,0.3999999999999999,,0,ECRQ1ZG,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B003PPYVA2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Neff Unisex Daily Beanie, Warm, Slouchy, Soft Headwear, Teal, One Size",https://www.amazon.com/dp/B003PPYVA2,0,0,,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,153740651710,01/31/2021,01/01/2021
01-01-2021,B01JU6KZQI_01_2021,B01JU6KZQI,Demo,0,0,Brixton,-1,-1,,0,80QHNLB,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01JU6KZQI&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Brixton Men's Oath III Medium Profile Adjustable Snapback Hat, heather grey/black, One Size",https://www.amazon.com/dp/B01JU6KZQI,0,0,0,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,82102750315,01/31/2021,01/01/2021
01-01-2021,B07FKWS4R6_01_2021,B07FKWS4R6,Demo,62.79,-0.016909,Exploding Kittens,-0.23529411764705885,2.25,,0,EKG-2EXP,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07FKWS4R6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Exploding Kittens Card Game - Family-Friendly Party Games - Card Games For Adults, Teens & Kids",https://www.amazon.com/dp/B07FKWS4R6,0,0,0,Monthly,Shipped COGS,39.75,-0.75,0.0001523137726558116,-0.625,1,-0.75,0.00010768899418479432,-0.5,61,498943000994,01/31/2021,01/01/2021
01-01-2021,B00KH5WYD4_01_2021,B00KH5WYD4,Demo,76.53,0,Funny Guy Mugs,-0.48837209302325585,0.375,,0,MUG-41,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00KH5WYD4&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Funny Guy Mugs Coffee Makes Me Poop Ceramic Coffee Mug, Brown, 11-Ounce",https://www.amazon.com/dp/B00KH5WYD4,0,0,0,Monthly,Shipped COGS,53,0.06,0.00020308503020774878,0,1,0,0.00010768899418479432,0,56,803570902348,01/31/2021,01/01/2021
01-01-2021,B007AGR6KE_01_2021,B007AGR6KE,Demo,0,-1,Epiphone,-0.22727272727272727,0.3600000000000001,,0.06666666666666667,EGGPCHNH1,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B007AGR6KE&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Epiphone G-400 Pro Electric Guitar with Coil-Splitting, Right Handed, Guitar, Ebony",https://www.amazon.com/dp/B007AGR6KE,0.08823529411764706,0.0013908205841446453,-0.8621323529411764,Monthly,Shipped COGS,0,0,0,-1,0,0,0,-1,,846833935784,01/31/2021,01/01/2021
01-01-2021,B07J3N3J2X_01_2021,B07J3N3J2X,Demo,0,0,Brixton,0.75,-0.540983606557377,,0,SWEG0ML,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07J3N3J2X&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Brixton Men's Oath III Medium Profile Adjustable Snapback Hat, heather grey/black, One Size",https://www.amazon.com/dp/B07J3N3J2X,0,0,0,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,818797225377,01/31/2021,01/01/2021
01-01-2021,B01J6RF3R2_01_2021,B01J6RF3R2,Demo,0,-1,Feelin Good Tees,0.8461538461538461,-0.4666666666666666,,0,3C5T081,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01J6RF3R2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B01J6RF3R2,0,0,0,Monthly,Shipped COGS,0,0,0,-1,0,0,0,-1,,259605014478,01/31/2021,01/01/2021
01-01-2021,B07F9C6B8X_01_2021,B07F9C6B8X,Demo,26.55,-0.17134799999999997,Feelin Good Tees,1.3333333333333335,-0.6557377049180328,,0,FWDHEUH,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07F9C6B8X&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B07F9C6B8X,0,0,0,Monthly,Shipped COGS,156.35,0,0.0005991008391128589,0.768665,5,0,0.0005384449709239715,0,146,316379063863,01/31/2021,01/01/2021
01-01-2021,B07Z6KTZ42_01_2021,B07Z6KTZ42,Demo,0,0,Feelin Good Tees,1.8,-0.6666666666666667,,0,B7G67NN,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07Z6KTZ42&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B07Z6KTZ42,0,0,,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,638888046310,01/31/2021,01/01/2021
01-01-2021,B007OUN7CM_01_2021,B007OUN7CM,Demo,24.59827922077921,-0.252906,Kikkerland,2.7142857142857144,-0.2571428571428571,,0,HH34-A,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B007OUN7CM&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Kikkerland Toothbrush Holder, Bear",https://www.amazon.com/dp/B007OUN7CM,0,0,0,Monthly,Shipped COGS,4712.4,14.912206652034442,0.018056941440584815,15.210526,308,22.69230769230769,0.03316821020891665,15.210526,3,504294685189,01/31/2021,01/01/2021
01-01-2021,B01CGJHLFO_01_2021,B01CGJHLFO,Demo,38.6168,0.032971,,0.011627906976744186,-0.043956043956043904,,0,DA6230,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01CGJHLFO&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Creative Co-op DA6230 Pig Paper Towel Holder Entertaining Tools, Bronze",https://www.amazon.com/dp/B01CGJHLFO,0,0,0,Monthly,Shipped COGS,728.75,-0.2150473933649289,0.0027924191653565457,-0.309392,25,-0.28571428571428575,0.002692224854619858,-0.34210500000000005,35,799755853292,01/31/2021,01/01/2021
01-01-2021,B00YGLOAIC_01_2021,B00YGLOAIC,Demo,32.97,0,Knock Knock,0.24074074074074073,-0.3738317757009347,,0.18181818181818182,12538,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00YGLOAIC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Knock Knock Plan of Attack Great Big Sticky Note, Daily to-Do List Sticky Pad, 4 x 6-inches",https://www.amazon.com/dp/B00YGLOAIC,0,0,0,Monthly,Shipped COGS,429.96,0.1853771504190559,0.001647517728077805,-0.171353,16,0.23076923076923075,0.0017230239069567091,-0.111111,56,707516770761,01/31/2021,01/01/2021
01-01-2021,B003Z6ONZE_01_2021,B003Z6ONZE,Demo,0,-1,,0,-0.6631578947368422,,0,3AMKW23,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B003Z6ONZE&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Neff Unisex Daily Beanie, Warm, Slouchy, Soft Headwear, Teal, One Size",https://www.amazon.com/dp/B003Z6ONZE,0,0,0,Monthly,Shipped COGS,0,0,0,-1,0,0,0,-1,,418790547658,01/31/2021,01/01/2021
01-01-2021,B081P4Z6CB_01_2021,B081P4Z6CB,Demo,0,0,BUBM,1.1111111111111112,-0.6545454545454545,,1,deskmat-black-M,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B081P4Z6CB&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"BUBM Desk Pad Protector 35"" x 18"", PU Leather Desk Mat Blotters Organizer with Comfortable Writing Surface(Pink)",https://www.amazon.com/dp/B081P4Z6CB,0.631578947368421,0.005563282336578581,0,Monthly,Shipped COGS,0,0,0,0,0,0,0,0,,918754951607,01/31/2021,01/01/2021
