PartitionKey,RowKey,ASIN,Account,Average_Sales_Price,Average_Sales_Price_Prior_Period,Brand,Change_in_GV_Last_Year,Change_in_Glance_View_Prior_Period,Distributor_View,Model_Or_Style_Number,Occurrence,Product_Image_URL,Product_Title,Product_URL,Rep_OOS_Percent_of_Total,Reporting_Range,Sales_View,Shipped_COGS,Shipped_COGS_Last_Year,Shipped_COGS_Percent_of_Total,Shipped_COGS_Prior_Period,Shipped_Units,Shipped_Units_Last_Year,Shipped_Units_Percent_of_Total,Shipped_Units_Prior_Period,UPC,Viewing_End,Viewing_Start,LBB_Price,Rep_OOS,Rep_OOS_Prior_Period,Subcategory_Sales_Rank
01-17-2021,B009C0CLC4_01_17_2021,B009C0CLC4,Demo,0,0,,-1,-1,,22916,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B009C0CLC4&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Uni Mug Color: Wine,https://www.amazon.com/dp/B009C0CLC4,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,267045509139,01/23/2021,01/17/2021,,,,
01-17-2021,B00BSN0P7G_01_17_2021,B00BSN0P7G,Demo,0,-1,Pendleton,-0.33333333333333337,0,,72625 7496 FULL,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00BSN0P7G&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Pendleton National Park Blanket - Full Crater Lake One Size,https://www.amazon.com/dp/B00BSN0P7G,0,Weekly,Shipped COGS,0,0,0,-1,0,0,0,-1,879665657306,01/23/2021,01/17/2021,0,0,0,
01-17-2021,B000FNDV8U_01_17_2021,B000FNDV8U,Demo,0,0,Victorinox,-1,-1,,53034,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B000FNDV8U&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Victorinox Swiss Army Classic SD Pocket Knife, StayGlow",https://www.amazon.com/dp/B000FNDV8U,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,735042295297,01/23/2021,01/17/2021,,,,
01-17-2021,B01KKUEU4G_01_17_2021,B01KKUEU4G,Demo,0,0,Feelin Good Tees,-1,-1,,2FJWWU3,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01KKUEU4G&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B01KKUEU4G,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,940079848848,01/23/2021,01/17/2021,0,0,0,
01-17-2021,B001ARYDFA_01_17_2021,B001ARYDFA,Demo,23.36,0.036001,Fred & Friends,-0.02857142857142857,0.3076923076923077,,KOI,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B001ARYDFA&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Fred KOI TOY Light-Up Bath Goldfish,https://www.amazon.com/dp/B001ARYDFA,0,Weekly,Shipped COGS,46.26,-0.893186173774504,0.000693603241852973,-0.941138,3,-0.9090909090909091,0.001287001287001287,-0.941176,41687131134,01/23/2021,01/17/2021,0,0,0,307
01-17-2021,B01MRG7T0D_01_17_2021,B01MRG7T0D,Demo,27.8775,0.250673,WHAT DO YOU MEME?,-0.5813953488372092,0.4285714285714286,,WSX-MeMe05,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01MRG7T0D&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,WHAT DO YOU MEME? Party Game,https://www.amazon.com/dp/B01MRG7T0D,0.046511627906976744,Weekly,Shipped COGS,38.4,-0.9623529411764706,0.000575753663794945,-0.750487,4,-0.9578947368421052,0.001716001716001716,-0.75,350465773627,01/23/2021,01/17/2021,0,0.2888888888888889,0.8199999999999998,53
01-17-2021,B000GDNTNG_01_17_2021,B000GDNTNG,Demo,133.26,0.0003,Tablecraft,0.875,0,,CC301,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B000GDNTNG&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,TableCraft Coca-Cola CC301 Have A Coke Napkin Dispenser,https://www.amazon.com/dp/B000GDNTNG,0.04114490161001789,Weekly,Shipped COGS,191.76,-0.5,0.002875169858576007,1,2,-0.5,0.000858000858000858,1,989713344623,01/23/2021,01/17/2021,0.5,0.7666666666666667,-0.04166666666666662,61
01-17-2021,B00LKNTRAK_01_17_2021,B00LKNTRAK,Demo,0,0,PyroPet,-0.75,,,857316000534,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00LKNTRAK&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"PyroPet Candles Kisa Candle, Pink",https://www.amazon.com/dp/B00LKNTRAK,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,371578298287,01/23/2021,01/17/2021,,0,,
01-17-2021,B01IBALLMQ_01_17_2021,B01IBALLMQ,Demo,0,0,Drasawee,-1,,,JLQ01829-5,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01IBALLMQ&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Drasawee Kawaii Comfort Sleeping Ice Bag Stuffed Eye Mask Blindfold 6#,https://www.amazon.com/dp/B01IBALLMQ,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,292772486963,01/23/2021,01/17/2021,,,,
01-17-2021,B07DHHXZRN_01_17_2021,B07DHHXZRN,Demo,95.52,0,Beats,-0.5555555555555556,1,,7FWTP7W,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07DHHXZRN&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Beats Studio3 Wireless Noise Cancelling Over-Ear Headphones - White,https://www.amazon.com/dp/B07DHHXZRN,0.005366726296958855,Weekly,Shipped COGS,322.32,0,0.0048327323154788195,0,4,0,0.001716001716001716,0,245432426094,01/23/2021,01/17/2021,0,0.75,-0.25,5
01-17-2021,B06XGD2WB4_01_17_2021,B06XGD2WB4,Demo,0,0,puersit,-1,0,,8541564539,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XGD2WB4&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Puersit Vintage 15 Inch Laptop Backpack Canvas College School Backpack with USB Charging Port for Travel Unisex Backpack,https://www.amazon.com/dp/B06XGD2WB4,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,163538908390,01/23/2021,01/17/2021,0,0,0,
01-17-2021,B01K0C2G04_01_17_2021,B01K0C2G04,Demo,0,0,Feelin Good Tees,2,,,B6FCSJS,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01K0C2G04&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,https://www.amazon.com/dp/B01K0C2G04,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,644161436954,01/23/2021,01/17/2021,,0,,
01-17-2021,B016Q7ZKPK_01_17_2021,B016Q7ZKPK,Demo,0,0,WOMHOPE,0,-0.6666666666666667,,WXDZ0040,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B016Q7ZKPK&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"WOMHOPE Children's Night Lights Rechargeable Hand-held Design Tap Sensor Vibration Cage Lamp Night Lights for Kids, Baby,Valentines Gift,Outdoor Lamp (Blue Bunny)",https://www.amazon.com/dp/B016Q7ZKPK,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,523820150409,01/23/2021,01/17/2021,,0,,
01-17-2021,B016P22P7M_01_17_2021,B016P22P7M,Demo,0,0,,-1,0,,0R0T18F,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B016P22P7M&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Texas Tees, Star Wars Onesie, Star Wars Baby Clothes, Storm Pooper, Black, 3-6 Month",https://www.amazon.com/dp/B016P22P7M,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,792026489865,01/23/2021,01/17/2021,0,0,0,
01-17-2021,B073QHFQSY_01_17_2021,B073QHFQSY,Demo,0,0,GDTK,-1,,,DMNX9JL,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B073QHFQSY&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,https://www.amazon.com/dp/B073QHFQSY,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,586319903731,01/23/2021,01/17/2021,,,,
01-17-2021,B01LWWXVIB_01_17_2021,B01LWWXVIB,Demo,84.03,-0.152753,Fred & Friends,-0.703125,-0.050000000000000044,,5188512,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01LWWXVIB&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Fred and Friends Maki Tacks Sushi Pushpins and Holder,https://www.amazon.com/dp/B01LWWXVIB,0,Weekly,Shipped COGS,158,0,0.0023689864291562843,0,2,0,0.000858000858000858,0,416807097649,01/23/2021,01/17/2021,0.875,0,0,119
01-17-2021,B06XH9CF7D_01_17_2021,B06XH9CF7D,Demo,0,0,,-1,-1,,0Z7PABD,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XH9CF7D&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Pho Sho | Funny Vietnamese Cuisine Vietnam Foodie Chef Cook Food Humor T-Shirt-(Adult,L) Sport Grey",https://www.amazon.com/dp/B06XH9CF7D,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,629393244064,01/23/2021,01/17/2021,,,,
01-17-2021,B075282GZW_01_17_2021,B075282GZW,Demo,0,0,SOAIY,-1,0,,S-52,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B075282GZW&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"SOAIY Bluetooth Speaker, Portable Smart Touch Wireless Bluetooth Speaker with Microphone, LED Colorful Light Modes, Loud Stereo Sound, Rich Bass, Long Playtime, SD Card, AUX& NFC Support (S52 Black)",https://www.amazon.com/dp/B075282GZW,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,294076721511,01/23/2021,01/17/2021,0,0,0,
01-17-2021,B071HGP6YS_01_17_2021,B071HGP6YS,Demo,0,0,GDTK,-1,,,Q7FSHW2,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B071HGP6YS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,https://www.amazon.com/dp/B071HGP6YS,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,361277077568,01/23/2021,01/17/2021,,,,
01-17-2021,B00B8RZXV0_01_17_2021,B00B8RZXV0,Demo,0,0,,-1,-1,,023014-660,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00B8RZXV0&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Umbra Starfish Drain Cover/Hair Catcher, White",https://www.amazon.com/dp/B00B8RZXV0,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,107519334994,01/23/2021,01/17/2021,,,,
01-17-2021,B00987MQRQ_01_17_2021,B00987MQRQ,Demo,0,0,,-1,-1,,BFIDIJ0,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00987MQRQ&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,The Resurrectionist: The Lost Work of Dr. Spencer Black,https://www.amazon.com/dp/B00987MQRQ,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,534516380091,01/23/2021,01/17/2021,,,,
01-17-2021,B01B25LY42_01_17_2021,B01B25LY42,Demo,0,0,,-1,-1,,YU46OFE,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01B25LY42&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Texas Tees, Star Wars Onesie, Star Wars Baby Clothes, Storm Pooper, Black, 3-6 Month",https://www.amazon.com/dp/B01B25LY42,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,792959913018,01/23/2021,01/17/2021,,,,
01-17-2021,B01N47VC1O_01_17_2021,B01N47VC1O,Demo,0,0,,-0.5,,,10343-00919-OS,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01N47VC1O&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Herschel Strand Duffle Bag Duffel, Peacoat Floria, One Size",https://www.amazon.com/dp/B01N47VC1O,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,871114382012,01/23/2021,01/17/2021,,0,,
01-17-2021,B00AYP8DW8_01_17_2021,B00AYP8DW8,Demo,0,0,,-0.6666666666666667,-0.25,,YNDPM4D,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00AYP8DW8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"YAMAZAKI home 7409 Silicone Animal Card-Holder – Paper Organizer for Desk or Office, Gray",https://www.amazon.com/dp/B00AYP8DW8,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,228851131835,01/23/2021,01/17/2021,0,0,0,
01-17-2021,B008MUPRLC_01_17_2021,B008MUPRLC,Demo,0,0,,-0.5,-0.5714285714285714,,HCKB9GI,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B008MUPRLC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,YAMAZAKI home Over The Door Hooks - Folding Hanging Coat Rack,https://www.amazon.com/dp/B008MUPRLC,0.01073345259391771,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,173402618110,01/23/2021,01/17/2021,0,1,2.5,
01-17-2021,B01NCY1OVU_01_17_2021,B01NCY1OVU,Demo,0,0,Homfa,-0.6666666666666667,-0.5,,8541786727,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",https://www.amazon.com/dp/B01NCY1OVU,0.0035778175313059034,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,467419917788,01/23/2021,01/17/2021,0,1,0,
01-17-2021,B015JUGPV8_01_17_2021,B015JUGPV8,Demo,0,0,,-0.9166666666666667,,,I9BH2AY,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B015JUGPV8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Texas Tees, Star Wars Onesie, Star Wars Baby Clothes, Storm Pooper, Black, 3-6 Month",https://www.amazon.com/dp/B015JUGPV8,0.0017889087656529517,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,479992791180,01/23/2021,01/17/2021,,1,,
01-17-2021,B004TFIROI_01_17_2021,B004TFIROI,Demo,0,0,,-0.8888888888888888,-0.8,,X89P5JE,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B004TFIROI&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Neff Unisex Daily Beanie, Warm, Slouchy, Soft Headwear, Teal, One Size",https://www.amazon.com/dp/B004TFIROI,0.0017889087656529517,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,346093854316,01/23/2021,01/17/2021,,1,0,
01-17-2021,B013L7VSKO_01_17_2021,B013L7VSKO,Demo,0,0,,-1,,,X85IZRV,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B013L7VSKO&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Kikkerland Toothbrush Holder, Bear",https://www.amazon.com/dp/B013L7VSKO,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,706635016443,01/23/2021,01/17/2021,,,,
01-17-2021,B06XGRZKG9_01_17_2021,B06XGRZKG9,Demo,0,-1,,0.75,-0.41666666666666663,,4W0348W,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XGRZKG9&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Pho Sho | Funny Vietnamese Cuisine Vietnam Foodie Chef Cook Food Humor T-Shirt-(Adult,L) Sport Grey",https://www.amazon.com/dp/B06XGRZKG9,0,Weekly,Shipped COGS,0,0,0,-1,0,0,0,-1,187744083777,01/23/2021,01/17/2021,0,0,0,
01-17-2021,B07469TWLN_01_17_2021,B07469TWLN,Demo,0,0,,-0.2,-0.6923076923076923,,FLKC2LN,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07469TWLN&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,SONGDU Men's Ultra-Thin Quartz Analog Date Wrist Watch with Black Leather Strap,https://www.amazon.com/dp/B07469TWLN,0.007155635062611807,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,864311187994,01/23/2021,01/17/2021,,1,0,
01-17-2021,B00FG2WSJS_01_17_2021,B00FG2WSJS,Demo,19.97,0,Brookstone,-0.5555555555555556,-0.19999999999999996,,mp-849675,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"BrookStone Sand Box 9.5"" x 9.5",https://www.amazon.com/dp/B00FG2WSJS,0,Weekly,Shipped COGS,13.48,-0.9466666666666668,0.00020211352572801719,-0.2,1,-0.9333333333333332,0.000429000429000429,0,980903143629,01/23/2021,01/17/2021,0,0,0,344
01-17-2021,B00UJQFTJC_01_17_2021,B00UJQFTJC,Demo,0,0,,-1,-1,,2E1AY0B,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00UJQFTJC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"BigMouth Inc. Smarties Noodle Pool Float – Gigantic Pool Float, Funny Inflatable Vinyl Summer Pool or Beach Toy, Patch Kit Included",https://www.amazon.com/dp/B00UJQFTJC,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,732111661271,01/23/2021,01/17/2021,,,,
01-17-2021,B00F9BWAGW_01_17_2021,B00F9BWAGW,Demo,0,0,,-1,,,3Q4KVMI,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00F9BWAGW&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Kikkerland Robot Tea Infuser and Drip Tray,https://www.amazon.com/dp/B00F9BWAGW,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,309429598935,01/23/2021,01/17/2021,,,,
01-17-2021,B018FA2DHO_01_17_2021,B018FA2DHO,Demo,0,0,,-0.8,,,ZAWRHPY,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B018FA2DHO&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Texas Tees, Star Wars Onesie, Star Wars Baby Clothes, Storm Pooper, Black, 3-6 Month",https://www.amazon.com/dp/B018FA2DHO,0.0017889087656529517,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,389057530013,01/23/2021,01/17/2021,,1,,
01-17-2021,B078NHPFVF_01_17_2021,B078NHPFVF,Demo,0,0,,0,0,,Q0ILABM,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B078NHPFVF&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Vela Lanterns Moroccan Style Candle Lantern, Medium, Purple Glass",https://www.amazon.com/dp/B078NHPFVF,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,597875218326,01/23/2021,01/17/2021,,0,,
01-17-2021,B00K2GXNGA_01_17_2021,B00K2GXNGA,Demo,0,0,,1,,,QOKJQ8A,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00K2GXNGA&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Victorinox Swiss Army Classic SD Pocket Knife, StayGlow",https://www.amazon.com/dp/B00K2GXNGA,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,274046658699,01/23/2021,01/17/2021,,0,,
01-17-2021,B07CTXHNSL_01_17_2021,B07CTXHNSL,Demo,0,0,,-0.375,0.25,,S7E52AV,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07CTXHNSL&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Exploding Kittens Card Game - Family-Friendly Party Games - Card Games For Adults, Teens & Kids",https://www.amazon.com/dp/B07CTXHNSL,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,516347749930,01/23/2021,01/17/2021,,0,,
01-17-2021,B01J6RFCLE_01_17_2021,B01J6RFCLE,Demo,0,0,,9,-0.23076923076923073,,9GEWPEN,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01J6RFCLE&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B01J6RFCLE,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,847935525185,01/23/2021,01/17/2021,0,0,,
01-17-2021,B00IT1RW9Y_01_17_2021,B00IT1RW9Y,Demo,0,0,,-1,0,,XKIV97W,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00IT1RW9Y&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Funny Guy Mugs Coffee Makes Me Poop Ceramic Coffee Mug, Brown, 11-Ounce",https://www.amazon.com/dp/B00IT1RW9Y,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,182892746153,01/23/2021,01/17/2021,0,0,0,
01-17-2021,B07Z6LY9WM_01_17_2021,B07Z6LY9WM,Demo,0,0,,-1,,,LOOF3W8,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07Z6LY9WM&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B07Z6LY9WM,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,879391023732,01/23/2021,01/17/2021,,,,
01-17-2021,B0144ZNXNW_01_17_2021,B0144ZNXNW,Demo,40.3,0,Fred & Friends,0.33333333333333337,0,,5161086,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0144ZNXNW&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Fred TWO FOR TEA Infuser and Mug Gift Set, Mr. Tea",https://www.amazon.com/dp/B0144ZNXNW,0,Weekly,Shipped COGS,224,0,0.003358563038803846,0,7,0,0.003003003003003003,0,920031794611,01/23/2021,01/17/2021,0,0,0,35
01-17-2021,B000FQ9IG6_01_17_2021,B000FQ9IG6,Demo,0,0,Melissa & Doug,-0.08333333333333334,-0.2666666666666667,,2608,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B000FQ9IG6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Melissa & Doug Sushi Slicing Wooden Play Food Set,https://www.amazon.com/dp/B000FQ9IG6,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,308328692127,01/23/2021,01/17/2021,0,0,0,
01-17-2021,B06XGS1QFW_01_17_2021,B06XGS1QFW,Demo,0,0,,0.8,0.125,,ENFOSQX,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XGS1QFW&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Pho Sho | Funny Vietnamese Cuisine Vietnam Foodie Chef Cook Food Humor T-Shirt-(Adult,L) Sport Grey",https://www.amazon.com/dp/B06XGS1QFW,0.016100178890876567,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,147386079164,01/23/2021,01/17/2021,,1,0,
01-17-2021,B07N1KHD4D_01_17_2021,B07N1KHD4D,Demo,0,0,,-1,,,KUTRBW9,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07N1KHD4D&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Beats Studio3 Wireless Noise Cancelling Over-Ear Headphones - White,https://www.amazon.com/dp/B07N1KHD4D,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,245089636641,01/23/2021,01/17/2021,,,,
01-17-2021,B06XSH1X81_01_17_2021,B06XSH1X81,Demo,0,0,,-0.5833333333333334,-0.5,,Z46TJLM,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XSH1X81&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Fred DINNER WINNER Kids' Dinner Tray, Pirate",https://www.amazon.com/dp/B06XSH1X81,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,431017472522,01/23/2021,01/17/2021,,0,,
01-17-2021,B073QF3975_01_17_2021,B073QF3975,Demo,0,0,,-1,,,AGUHXF5,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B073QF3975&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"W&P MAS-CARRYKIT-GT Carry on Cocktail Kit, Gin and Tonic, Travel Kit for Drinks on the Go, Craft Cocktails, TSA Approved",https://www.amazon.com/dp/B073QF3975,0,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,637619491912,01/23/2021,01/17/2021,,,,
01-17-2021,B075RWV8W3_01_17_2021,B075RWV8W3,Demo,0,0,,-0.75,-0.8571428571428572,,GP7BT7V,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B075RWV8W3&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Fred SPIKED TEA Narwhal Tea Infuser,https://www.amazon.com/dp/B075RWV8W3,0.0017889087656529517,Weekly,Shipped COGS,0,0,0,0,0,0,0,0,379578402411,01/23/2021,01/17/2021,0,1,0,
